TimeStamp;2025-07-07 12-02-39;2025-07-07 12-02-57;2025-07-07 12-03-15;2025-07-07 12-03-33;2025-07-07 12-03-52;2025-07-07 12-04-10;2025-07-07 12-04-28;2025-07-07 12-04-46;2025-07-07 12-05-05;2025-07-07 12-05-23;2025-07-07 12-05-41;2025-07-07 12-05-59;2025-07-07 12-06-18;2025-07-07 12-06-36;2025-07-07 12-06-54;2025-07-07 12-07-12;2025-07-07 12-07-31;2025-07-07 12-07-49;2025-07-07 12-08-07;2025-07-07 12-08-25;2025-07-07 12-08-43;2025-07-07 12-09-02;2025-07-07 12-09-20;2025-07-07 12-09-38;2025-07-07 12-09-57;2025-07-07 12-10-15;2025-07-07 12-10-33;2025-07-07 12-10-51;2025-07-07 12-11-10;2025-07-07 12-11-28;2025-07-07 12-11-46;2025-07-07 12-12-04;2025-07-07 12-12-23;2025-07-07 12-12-41;2025-07-07 12-12-59;2025-07-07 12-13-17;2025-07-07 12-13-35;2025-07-07 12-13-53;2025-07-07 12-14-11;2025-07-07 12-14-29;2025-07-07 12-14-48;2025-07-07 12-15-06;2025-07-07 12-15-24;2025-07-07 12-15-42;2025-07-07 12-16-00;2025-07-07 12-16-19;2025-07-07 12-16-37;2025-07-07 12-16-55;2025-07-07 12-17-14;2025-07-07 12-17-32;2025-07-07 12-17-51;2025-07-07 12-18-10;2025-07-07 12-18-28;2025-07-07 12-18-46;2025-07-07 12-19-04;2025-07-07 12-19-22;2025-07-07 12-19-41;2025-07-07 12-19-59;2025-07-07 12-20-17;2025-07-07 12-20-36;2025-07-07 12-20-54;2025-07-07 12-21-12;2025-07-07 12-21-30;2025-07-07 12-21-48
0.110;0.002069;0.002177;0.002132;0.002383;0.002517;0.002293;0.002813;0.002866;0.002239;0.002006;0.002185;0.002141;0.002051;0.002033;0.002185;0.002777;0.002159;0.002257;0.002257;0.002132;0.002060;0.002257;0.002141;0.002831;0.002150;0.002257;0.002848;0.002177;0.002257;0.002132;0.002257;0.002795;0.002723;0.002678;0.002132;0.002159;0.002212;0.001988;0.002132;0.002257;0.002087;0.002042;0.002060;0.002150;0.002257;0.002060;0.002194;0.002185;0.002024;0.002024;0.002194;0.002257;0.002078;0.001890;0.002203;0.002123;0.002248;0.002150;0.002257;0.002060;0.002257;0.001926;0.002866;0.002141
0.120;0.002033;0.002141;0.002078;0.002257;0.002472;0.002257;0.002813;0.002813;0.002185;0.001962;0.002150;0.002105;0.002006;0.001997;0.002159;0.002714;0.002123;0.002257;0.002257;0.002132;0.001997;0.002257;0.002105;0.002795;0.002150;0.002212;0.002848;0.002105;0.002257;0.002105;0.002257;0.002750;0.002687;0.002651;0.002105;0.002105;0.002168;0.001935;0.002087;0.002257;0.002042;0.002042;0.002006;0.002105;0.002248;0.002015;0.002132;0.002185;0.002024;0.001979;0.002141;0.002257;0.002024;0.001836;0.002150;0.002087;0.002221;0.002114;0.002257;0.002015;0.002212;0.001881;0.002804;0.002105
0.130;0.002006;0.002141;0.002042;0.002257;0.002454;0.002257;0.002786;0.002795;0.002150;0.001926;0.002114;0.002069;0.001970;0.001962;0.002123;0.002678;0.002087;0.002230;0.002257;0.002087;0.001962;0.002239;0.002069;0.002768;0.002105;0.002177;0.002804;0.002060;0.002239;0.002069;0.002239;0.002732;0.002660;0.002633;0.002105;0.002060;0.002132;0.001899;0.002051;0.002257;0.001997;0.001997;0.001970;0.002069;0.002230;0.001988;0.002096;0.002150;0.001988;0.001944;0.002105;0.002257;0.001988;0.001800;0.002123;0.002060;0.002194;0.002114;0.002257;0.001979;0.002177;0.001827;0.002777;0.002078
0.140;0.002006;0.002123;0.002015;0.002257;0.002436;0.002257;0.002750;0.002777;0.002114;0.001899;0.002087;0.002042;0.001944;0.001935;0.002087;0.002660;0.002060;0.002230;0.002257;0.002060;0.001935;0.002212;0.002033;0.002750;0.002078;0.002141;0.002777;0.002024;0.002221;0.002042;0.002221;0.002714;0.002660;0.002616;0.002078;0.002024;0.002105;0.001863;0.002024;0.002257;0.001962;0.001962;0.001935;0.002033;0.002212;0.001988;0.002069;0.002114;0.001962;0.001917;0.002078;0.002239;0.001953;0.001764;0.002087;0.002033;0.002168;0.002087;0.002248;0.001953;0.002150;0.001800;0.002759;0.002078
0.150;0.001962;0.002087;0.001970;0.002257;0.002293;0.002257;0.002741;0.002759;0.002087;0.001863;0.002060;0.002006;0.001899;0.001890;0.002087;0.002660;0.002024;0.002203;0.002257;0.002024;0.001899;0.002194;0.002033;0.002741;0.002042;0.002114;0.002759;0.001988;0.002221;0.002042;0.002194;0.002714;0.002651;0.002607;0.002042;0.001997;0.002078;0.001863;0.002024;0.002257;0.001962;0.001926;0.001908;0.002006;0.002177;0.001962;0.002033;0.002096;0.001926;0.001881;0.002042;0.002212;0.001917;0.001738;0.002060;0.001997;0.002168;0.002060;0.002230;0.001917;0.002123;0.001773;0.002741;0.002042
0.160;0.001935;0.002051;0.001944;0.002257;0.002257;0.002257;0.002723;0.002759;0.002051;0.001863;0.002015;0.002006;0.001863;0.001890;0.002060;0.002642;0.002024;0.002177;0.002248;0.001997;0.001899;0.002159;0.001997;0.002714;0.002015;0.002078;0.002741;0.001962;0.002194;0.002006;0.002159;0.002696;0.002633;0.002580;0.002006;0.001962;0.002033;0.001827;0.001988;0.002257;0.001935;0.001890;0.001872;0.001970;0.002150;0.001926;0.002006;0.002051;0.001890;0.001881;0.002042;0.002185;0.001881;0.001693;0.002060;0.001997;0.002132;0.002024;0.002203;0.001872;0.002096;0.001729;0.002732;0.002015
0.170;0.001890;0.002006;0.001890;0.002257;0.002257;0.002257;0.002705;0.002741;0.002006;0.001818;0.002015;0.001970;0.001863;0.001845;0.002006;0.002616;0.001979;0.002141;0.002248;0.001953;0.001863;0.002114;0.001962;0.002714;0.001970;0.002033;0.002723;0.001917;0.002159;0.001962;0.002123;0.002678;0.002633;0.002544;0.001970;0.001917;0.001997;0.001791;0.001953;0.002239;0.001899;0.001845;0.001818;0.001970;0.002150;0.001881;0.001962;0.002024;0.001845;0.001827;0.002006;0.002150;0.001836;0.001693;0.002024;0.001953;0.002096;0.001988;0.002168;0.001818;0.002096;0.001684;0.002696;0.001970
0.180;0.001827;0.001953;0.001836;0.002248;0.002257;0.002230;0.002669;0.002714;0.001953;0.001773;0.001962;0.001908;0.001818;0.001791;0.001953;0.002589;0.001926;0.002087;0.002212;0.001899;0.001818;0.002060;0.001917;0.002687;0.001926;0.001988;0.002687;0.001872;0.002114;0.001899;0.002069;0.002660;0.002607;0.002544;0.001908;0.001872;0.001944;0.001755;0.001899;0.002194;0.001854;0.001791;0.001764;0.001926;0.002096;0.001827;0.001908;0.001962;0.001791;0.001773;0.001962;0.002096;0.001782;0.001657;0.001979;0.001899;0.002042;0.001935;0.002123;0.001773;0.002051;0.001630;0.002660;0.001917
0.190;0.001773;0.001890;0.001773;0.002203;0.002257;0.002177;0.002642;0.002660;0.001899;0.001720;0.001908;0.001854;0.001764;0.001747;0.001890;0.002544;0.001863;0.002033;0.002168;0.001836;0.001764;0.002006;0.001854;0.002660;0.001863;0.001926;0.002660;0.001818;0.002060;0.001827;0.001997;0.002616;0.002571;0.002517;0.001836;0.001818;0.001872;0.001693;0.001836;0.002141;0.001791;0.001747;0.001764;0.001863;0.002042;0.001773;0.001908;0.001899;0.001747;0.001720;0.001908;0.002033;0.001720;0.001594;0.001926;0.001845;0.001988;0.001872;0.002069;0.001773;0.002006;0.001567;0.002624;0.001845
0.200;0.001702;0.001818;0.001773;0.002141;0.002248;0.002123;0.002580;0.002616;0.001818;0.001648;0.001827;0.001773;0.001693;0.001675;0.001818;0.002499;0.001791;0.001962;0.002105;0.001773;0.001702;0.002006;0.001782;0.002607;0.001800;0.001854;0.002607;0.001764;0.001997;0.001764;0.001926;0.002544;0.002526;0.002463;0.001773;0.001755;0.001800;0.001639;0.001773;0.002069;0.001738;0.001675;0.001693;0.001800;0.001970;0.001711;0.001845;0.001827;0.001684;0.001657;0.001845;0.001962;0.001648;0.001540;0.001854;0.001773;0.001917;0.001800;0.002006;0.001720;0.001953;0.001496;0.002544;0.001773
0.210;0.001621;0.001747;0.001711;0.002069;0.002185;0.002051;0.002508;0.002544;0.001747;0.001567;0.001755;0.001702;0.001621;0.001594;0.001747;0.002499;0.001711;0.001881;0.002033;0.001702;0.001630;0.001935;0.001720;0.002535;0.001729;0.001854;0.002535;0.001684;0.001926;0.001675;0.001836;0.002490;0.002454;0.002257;0.001684;0.001684;0.001800;0.001567;0.001693;0.001997;0.001666;0.001594;0.001621;0.001729;0.001899;0.001630;0.001782;0.001764;0.001594;0.001567;0.001773;0.001881;0.001567;0.001469;0.001782;0.001702;0.001827;0.001729;0.001935;0.001630;0.001881;0.001406;0.002490;0.001702
0.220;0.001531;0.001648;0.001639;0.001979;0.002096;0.001970;0.002365;0.002472;0.001747;0.001487;0.001675;0.001612;0.001540;0.001505;0.001648;0.002293;0.001621;0.001782;0.001944;0.001612;0.001549;0.001845;0.001630;0.002454;0.001639;0.001773;0.002472;0.001684;0.001845;0.001585;0.001755;0.002275;0.002257;0.002257;0.001594;0.001684;0.001729;0.001487;0.001612;0.001908;0.001585;0.001514;0.001540;0.001639;0.001809;0.001549;0.001711;0.001666;0.001514;0.001487;0.001702;0.001791;0.001567;0.001388;0.001702;0.001612;0.001755;0.001648;0.001836;0.001549;0.001800;0.001406;0.002490;0.001612
0.230;0.001442;0.001549;0.001549;0.001890;0.002015;0.001881;0.002365;0.002257;0.001666;0.001397;0.001576;0.001531;0.001460;0.001406;0.001558;0.002257;0.001531;0.001702;0.001854;0.001612;0.001460;0.001755;0.001540;0.002257;0.001639;0.001693;0.002472;0.001612;0.001764;0.001505;0.001755;0.002257;0.002257;0.002212;0.001496;0.001603;0.001639;0.001397;0.001531;0.001818;0.001496;0.001514;0.001451;0.001558;0.001738;0.001460;0.001621;0.001666;0.001514;0.001397;0.001603;0.001791;0.001487;0.001316;0.001630;0.001531;0.001666;0.001558;0.001755;0.001460;0.001720;0.001334;0.002257;0.001523
0.240;0.001352;0.001460;0.001460;0.001791;0.001917;0.001782;0.002257;0.002257;0.001567;0.001308;0.001478;0.001415;0.001370;0.001325;0.001460;0.002248;0.001424;0.001603;0.001773;0.001523;0.001379;0.001657;0.001451;0.002257;0.001549;0.001612;0.002257;0.001523;0.001666;0.001406;0.001657;0.002221;0.002185;0.002105;0.001496;0.001514;0.001558;0.001325;0.001406;0.001729;0.001406;0.001406;0.001370;0.001460;0.001639;0.001370;0.001531;0.001576;0.001415;0.001308;0.001514;0.001702;0.001397;0.001236;0.001540;0.001424;0.001567;0.001460;0.001755;0.001379;0.001630;0.001254;0.002257;0.001406
0.250;0.001352;0.001460;0.001370;0.001702;0.001818;0.001684;0.002239;0.002168;0.001478;0.001218;0.001388;0.001343;0.001281;0.001245;0.001361;0.002150;0.001343;0.001505;0.001675;0.001415;0.001290;0.001558;0.001352;0.002168;0.001451;0.001514;0.002257;0.001424;0.001666;0.001406;0.001558;0.002114;0.002087;0.001997;0.001397;0.001406;0.001460;0.001236;0.001343;0.001621;0.001325;0.001343;0.001281;0.001370;0.001540;0.001370;0.001433;0.001478;0.001343;0.001218;0.001406;0.001603;0.001308;0.001119;0.001442;0.001343;0.001460;0.001460;0.001657;0.001299;0.001531;0.001146;0.002194;0.001406
0.260;0.001254;0.001370;0.001281;0.001702;0.001720;0.001585;0.002132;0.002060;0.001388;0.001119;0.001290;0.001245;0.001191;0.001119;0.001361;0.002042;0.001343;0.001505;0.001558;0.001334;0.001200;0.001469;0.001352;0.002060;0.001361;0.001406;0.002168;0.001343;0.001558;0.001316;0.001451;0.002114;0.001970;0.001881;0.001308;0.001334;0.001361;0.001236;0.001343;0.001621;0.001325;0.001254;0.001182;0.001281;0.001433;0.001281;0.001343;0.001388;0.001254;0.001119;0.001325;0.001505;0.001227;0.001075;0.001343;0.001254;0.001460;0.001361;0.001558;0.001209;0.001415;0.001101;0.002087;0.001334
0.270;0.001137;0.001263;0.001182;0.001594;0.001612;0.001585;0.002033;0.002060;0.001290;0.001119;0.001191;0.001245;0.001110;0.001119;0.001263;0.001926;0.001254;0.001406;0.001460;0.001245;0.001200;0.001370;0.001254;0.001944;0.001263;0.001316;0.002060;0.001254;0.001460;0.001218;0.001352;0.002015;0.001863;0.001773;0.001218;0.001236;0.001263;0.001119;0.001245;0.001514;0.001227;0.001119;0.001110;0.001191;0.001352;0.001191;0.001254;0.001290;0.001128;0.001119;0.001325;0.001397;0.001119;0.001003;0.001343;0.001254;0.001361;0.001263;0.001451;0.001119;0.001334;0.001021;0.001970;0.001245
0.280;0.001092;0.001164;0.001101;0.001487;0.001505;0.001487;0.001917;0.001944;0.001191;0.001057;0.001191;0.001119;0.001030;0.001066;0.001173;0.001818;0.001119;0.001308;0.001460;0.001119;0.001119;0.001263;0.001137;0.001944;0.001137;0.001227;0.001953;0.001128;0.001370;0.001119;0.001254;0.001899;0.001863;0.001675;0.001119;0.001119;0.001164;0.001066;0.001119;0.001397;0.001119;0.001084;0.001021;0.001110;0.001352;0.001110;0.001119;0.001191;0.001075;0.001048;0.001236;0.001299;0.001057;0.001003;0.001254;0.001128;0.001272;0.001164;0.001352;0.001039;0.001334;0.000949;0.001854;0.001119
0.290;0.001012;0.001092;0.001030;0.001388;0.001505;0.001379;0.001800;0.001818;0.001110;0.000976;0.001110;0.001075;0.001030;0.000985;0.001092;0.001720;0.001066;0.001209;0.001361;0.001066;0.001039;0.001164;0.001084;0.001827;0.001084;0.001119;0.001827;0.001075;0.001272;0.001048;0.001119;0.001782;0.001755;0.001675;0.001039;0.001075;0.001084;0.000994;0.001075;0.001308;0.001057;0.001003;0.000949;0.001110;0.001254;0.001039;0.001084;0.001101;0.001003;0.000967;0.001119;0.001200;0.000976;0.000931;0.001119;0.001084;0.001164;0.001092;0.001254;0.000967;0.001245;0.000886;0.001747;0.001066
0.300;0.000931;0.001012;0.000949;0.001281;0.001388;0.001281;0.001684;0.001720;0.001021;0.000904;0.001030;0.000985;0.000949;0.000913;0.001003;0.001594;0.000994;0.001119;0.001254;0.000985;0.000967;0.001084;0.000994;0.001729;0.001012;0.001048;0.001729;0.001003;0.001173;0.000967;0.001075;0.001675;0.001639;0.001567;0.000967;0.000994;0.001012;0.000913;0.000985;0.001209;0.000976;0.000931;0.000949;0.001021;0.001119;0.000958;0.001084;0.001030;0.000931;0.000895;0.001057;0.001110;0.000904;0.000869;0.001084;0.001003;0.001092;0.001012;0.001119;0.000967;0.001119;0.000833;0.001630;0.000976
0.310;0.000877;0.000931;0.000949;0.001191;0.001290;0.001182;0.001576;0.001594;0.000949;0.000842;0.000949;0.000922;0.000886;0.000869;0.000922;0.001487;0.000922;0.001030;0.001119;0.000913;0.000895;0.001084;0.000931;0.001603;0.000940;0.000967;0.001603;0.000922;0.001084;0.000895;0.000994;0.001567;0.001523;0.001451;0.000895;0.000931;0.000931;0.000869;0.000913;0.001110;0.000913;0.000877;0.000886;0.000949;0.001084;0.000895;0.001003;0.000949;0.000877;0.000842;0.000976;0.001030;0.000851;0.000815;0.001003;0.000931;0.001012;0.000931;0.001075;0.000895;0.001075;0.000770;0.001514;0.000904
0.320;0.000815;0.000877;0.000886;0.001101;0.001191;0.001092;0.001460;0.001478;0.000886;0.000797;0.000886;0.000860;0.000824;0.000806;0.000869;0.001487;0.000869;0.000958;0.001075;0.000860;0.000842;0.001003;0.000869;0.001496;0.000877;0.000967;0.001496;0.000860;0.001012;0.000833;0.000913;0.001451;0.001406;0.001343;0.000833;0.000869;0.000931;0.000806;0.000860;0.001030;0.000860;0.000815;0.000833;0.000886;0.001003;0.000851;0.000931;0.000886;0.000824;0.000779;0.000913;0.000949;0.000788;0.000761;0.000922;0.000877;0.000931;0.000869;0.000985;0.000842;0.000994;0.000725;0.001397;0.000851
0.330;0.000761;0.000815;0.000833;0.001021;0.001101;0.001003;0.001352;0.001370;0.000886;0.000734;0.000824;0.000797;0.000770;0.000743;0.000806;0.001379;0.000806;0.000886;0.000994;0.000797;0.000788;0.000922;0.000806;0.001379;0.000815;0.000895;0.001379;0.000797;0.000931;0.000779;0.000851;0.001343;0.001308;0.001245;0.000779;0.000869;0.000877;0.000752;0.000797;0.000949;0.000797;0.000761;0.000770;0.000824;0.000931;0.000797;0.000877;0.000833;0.000761;0.000734;0.000851;0.000886;0.000788;0.000716;0.000869;0.000815;0.000869;0.000815;0.000913;0.000788;0.000922;0.000725;0.001397;0.000788
0.340;0.000698;0.000752;0.000770;0.000940;0.001012;0.000931;0.001352;0.001263;0.000824;0.000689;0.000761;0.000743;0.000716;0.000689;0.000743;0.001263;0.000752;0.000833;0.000913;0.000797;0.000734;0.000869;0.000752;0.001272;0.000815;0.000833;0.001281;0.000797;0.000869;0.000725;0.000851;0.001236;0.001209;0.001119;0.000716;0.000815;0.000806;0.000707;0.000743;0.000886;0.000743;0.000761;0.000725;0.000770;0.000877;0.000743;0.000815;0.000833;0.000761;0.000680;0.000788;0.000886;0.000743;0.000671;0.000815;0.000761;0.000815;0.000752;0.000860;0.000734;0.000860;0.000680;0.001290;0.000734
0.350;0.000662;0.000752;0.000716;0.000877;0.000931;0.000877;0.001254;0.001128;0.000761;0.000645;0.000707;0.000689;0.000671;0.000645;0.000689;0.001137;0.000698;0.000779;0.000842;0.000743;0.000680;0.000806;0.000698;0.001119;0.000752;0.000779;0.001281;0.000743;0.000806;0.000671;0.000797;0.001119;0.001110;0.001048;0.000716;0.000752;0.000752;0.000662;0.000689;0.000824;0.000689;0.000707;0.000680;0.000707;0.000815;0.000689;0.000761;0.000770;0.000707;0.000636;0.000743;0.000815;0.000689;0.000627;0.000752;0.000707;0.000752;0.000752;0.000797;0.000689;0.000797;0.000636;0.001191;0.000680
0.360;0.000662;0.000698;0.000671;0.000806;0.000869;0.000806;0.001119;0.001066;0.000707;0.000609;0.000662;0.000645;0.000627;0.000609;0.000636;0.001075;0.000654;0.000779;0.000788;0.000689;0.000636;0.000743;0.000654;0.001075;0.000698;0.000725;0.001164;0.000689;0.000806;0.000671;0.000734;0.001048;0.001021;0.000958;0.000671;0.000698;0.000698;0.000618;0.000645;0.000752;0.000645;0.000662;0.000627;0.000662;0.000752;0.000689;0.000698;0.000725;0.000662;0.000600;0.000689;0.000761;0.000645;0.000591;0.000698;0.000671;0.000698;0.000698;0.000797;0.000645;0.000752;0.000600;0.001092;0.000680
0.370;0.000618;0.000654;0.000627;0.000806;0.000806;0.000743;0.001057;0.000994;0.000662;0.000555;0.000618;0.000609;0.000591;0.000609;0.000600;0.000985;0.000654;0.000725;0.000734;0.000645;0.000600;0.000689;0.000654;0.000994;0.000654;0.000671;0.001084;0.000654;0.000752;0.000627;0.000689;0.001048;0.000940;0.000886;0.000627;0.000671;0.000654;0.000618;0.000645;0.000752;0.000645;0.000618;0.000600;0.000618;0.000698;0.000654;0.000662;0.000671;0.000627;0.000555;0.000645;0.000698;0.000600;0.000555;0.000654;0.000627;0.000698;0.000654;0.000743;0.000609;0.000698;0.000555;0.001003;0.000636
0.380;0.000591;0.000609;0.000582;0.000752;0.000743;0.000743;0.000967;0.000994;0.000618;0.000555;0.000573;0.000609;0.000555;0.000555;0.000600;0.000904;0.000618;0.000671;0.000680;0.000609;0.000600;0.000645;0.000609;0.000904;0.000618;0.000627;0.000985;0.000609;0.000689;0.000582;0.000636;0.000958;0.000869;0.000824;0.000582;0.000618;0.000618;0.000573;0.000600;0.000698;0.000609;0.000573;0.000555;0.000573;0.000662;0.000618;0.000618;0.000627;0.000600;0.000555;0.000645;0.000662;0.000555;0.000537;0.000654;0.000627;0.000654;0.000609;0.000689;0.000555;0.000662;0.000537;0.000922;0.000591
